final_logins_m_1,final_logins_m_2,final_logins_m_3,final_kudos_t_m_1,final_kudos_t_m_2,final_kudos_t_m_3,final_kudos_f_m_1,final_kudos_f_m_2,final_kudos_f_m_3,final_kpi_m_1,final_kpi_m_2,final_kpi_m_3,final_lrn_m_1,final_lrn_m_2,final_lrn_m_3,final_lrn_t_m_1,final_lrn_t_m_2,final_lrn_t_m_3,target,Trend_logins_1,Trend_logins_2,Trend_kudos_t_m_1,Trend_kudos_t_m_2,Trend_kudos_f_m_1,Trend_kudos_f_m_2,Trend_kpi_m_1,Trend_kpi_m_2,Trend_lrn_m_1,Trend_lrn_m_2,Trend_lrn_t_m_1,Trend_lrn_t_m_2
0.051659662,0.024990507,0.005174866,0,0,0,0,0,0,0.109060403,0.056603774,0.04,0.116478946,0.098360656,0,0.031496063,0.009593353,0,0,-0.026669155,-0.019815641,0,0,0,0,-0.052456629,-0.016603774,-0.018118291,-0.098360656,-0.02190271,-0.009593353
0.039878164,0.008364729,0.032471897,0.096774194,0.042553191,0.09375,0,0,0,0.095973154,0.054747912,0.025,0.171114192,0,0.098666667,0.010498688,0,0.018382353,0,-0.031513435,0.024107167,-0.054221002,0.051196809,0,0,-0.041225242,-0.029747912,-0.171114192,0.098666667,-0.010498688,0.018382353
0.051070588,0.067848067,0.030955395,0.032258065,0.021276596,0.0625,0,0,0,0.630872483,0.113207547,0.067,0.112146942,0.078318226,0.083333333,0.104986877,0.311783961,0.025735294,0,0.01677748,-0.036892672,-0.010981469,0.041223404,0,0,-0.517664936,-0.046207547,-0.033828716,0.005015108,0.206797084,-0.286048667
0.10173103,0.049744443,0.088582461,0.064516129,0.021276596,0.03125,0,0,0,0.058053691,0.039901021,0.0355,0.115231329,0.101400193,0.085416667,0.199475066,0.441294221,0.25,0,-0.051986587,0.038838018,-0.043239533,0.009973404,0,0,-0.018152671,-0.004401021,-0.013831136,-0.015983526,0.241819156,-0.191294221
0.036343715,0.04272467,0.057494175,0.129032258,0.042553191,0,0.003861004,0,0,0.05033557,0.048871018,0.03325,0.223405822,0.148096432,0.146513333,0.057742782,0.330970666,0.084558824,0,0.006380955,0.014769506,-0.086479067,-0.042553191,-0.003861004,0,-0.001464553,-0.015621018,-0.07530939,-0.001583099,0.273227884,-0.246411842
0.041645389,0.092232541,0.129528007,0,0,0,0,0,0,0.053020134,0.046396536,0.0365,0.126438226,0.141712633,0.13514,0.044619423,0.306987284,0.261029412,0,0.050587152,0.037295467,0,0,0,0,-0.006623599,-0.009896536,0.015274407,-0.006572633,0.262367862,-0.045957873
0.049303363,0.048636057,0.018823381,0.193548387,0.106382979,0.03125,0.034749035,0.039408867,0.007936508,0.033221477,0.031858955,0.0045,0.120676659,0.11002893,0.115,0.070866142,0.215850434,0.022058824,0,-0.000667305,-0.029812676,-0.087165408,-0.075132979,0.004659832,-0.031472359,-0.001362522,-0.027358955,-0.01064773,0.00497107,0.144984293,-0.193791611
0.048125213,0.031640818,0.051428168,0,0.021276596,0.125,0,0,0,0.098322148,0.066811011,0.05125,0.139906429,0.069431051,0.124933333,0.076115486,0.119916908,0.069852941,0,-0.016484395,0.01978735,0.021276596,0.103723404,0,0,-0.031511136,-0.015561011,-0.070475378,0.055502282,0.043801422,-0.050063967
0.039289089,0.022034813,0.062043681,0,0,0,0,0,0,0.079194631,0.05196412,0.0415,0.187025645,0.131386692,0.133776667,0.070866142,0.095933526,0.0625,0,-0.017254276,0.040008867,0,0,0,0,-0.027230511,-0.01046412,-0.055638953,0.002389974,0.025067385,-0.033433526
0.040467239,0.024621045,0.060527179,0,0,0.03125,0,0,0,0.023489933,0.061862048,0.0485,0.146902617,0.091625844,0.142046667,0.047244094,0.110323555,0.091911765,0,-0.015846194,0.035906134,0,0.03125,0,0,0.038372115,-0.013362048,-0.055276773,0.050420823,0.063079461,-0.018411791
0.179488918,0.148021261,0.294826696,0.129032258,0,0.0625,0.027027027,0.078817734,0.103174603,0.11409396,0.090009279,0.0915,0.1501083,0.119498554,0.098516667,0.299212598,0.431700869,0.352941176,0,-0.031467657,0.146805434,-0.129032258,0.0625,0.051790707,0.024356869,-0.02408468,0.001490721,-0.030609747,-0.020981887,0.13248827,-0.078759692
0.103498255,0.067109144,0.073417443,0.129032258,0.042553191,0.03125,0.092664093,0.083743842,0.158730159,0.099328859,0.061552737,0.04775,0.155267718,0.12923433,0.108443333,0.06824147,0.215850434,0.066176471,0,-0.036389111,0.0063083,-0.086479067,-0.011303191,-0.00892025,0.074986316,-0.037776122,-0.013802737,-0.026033388,-0.020790996,0.147608965,-0.149673964
0.099963805,0.060828294,0.111329987,0,0,0,0,0,0,0.086912752,0.086916177,0.049,0.136908681,0.111135969,0.10263,0.041994751,0.119916908,0.069852941,0,-0.039135511,0.050501692,0,0,0,0,3.43E-06,-0.037916177,-0.025772712,-0.008505969,0.077922157,-0.050063967
0.06579746,0.052330675,0.068867938,0.290322581,0.14893617,0.0625,0.034749035,0.073891626,0.015873016,0.066778523,0.055675843,0.02975,0.170984232,0.147984571,0.134863333,0.13648294,0.23503714,0.143382353,0,-0.013466786,0.016537264,-0.14138641,-0.08643617,0.039142591,-0.05801861,-0.011102681,-0.025925843,-0.022999661,-0.013121238,0.0985542,-0.091654787
0.03339834,0.019079119,0.002900113,0.032258065,0,0,0,0,0,0.083221477,0.073306526,0.01375,0.155570958,0.13151784,0,0.049868766,0.09113685,0,0,-0.014319221,-0.016179006,-0.032258065,0,0,0,-0.00991495,-0.059556526,-0.024053118,-0.13151784,0.041268084,-0.09113685
0.125883101,0.112922398,0.181847317,0,0,0,0,0,0,0.023489933,0.010207238,0,0.163009011,0.18900675,0.215093333,0.086614173,0.148696966,0.136029412,0,-0.012960704,0.06892492,0,0,0,0,-0.013282695,-0.010207238,0.02599774,0.026086583,0.062082793,-0.012667554
0.013369793,0.017601272,0.097681471,0.129032258,0.170212766,0.125,0.015444015,0.054187192,0.071428571,0.023489933,0.010207238,0,0,0.122838959,0.08719,0,0.14390029,0.363970588,0,0.004231479,0.080080199,0.041180508,-0.045212766,0.038743177,0.017241379,-0.013282695,-0.010207238,0.122838959,-0.035648959,0.14390029,0.220070299
0.008657194,0.085951692,0.234924878,0,0.021276596,0.03125,0,0,0,0.023489933,0.017939994,0.075,0.004332005,0.087344262,0.118916667,0.005249344,0.311783961,0.198529412,0,0.077294498,0.148973186,0.021276596,0.009973404,0,0,-0.005549939,0.057060006,0.083012257,0.031572404,0.306534617,-0.113254549
0.007479044,0.061567218,0.07038444,0.096774194,0.042553191,0.03125,0,0.014778325,0,0.023489933,0.072069285,0.025,0.15162017,0.003857281,0,0.005249344,0.004796676,0,0,0.054088174,0.008817222,-0.054221002,-0.011303191,0.014778325,-0.014778325,0.048579353,-0.047069285,-0.147762889,-0.003857281,-0.000452668,-0.004796676
0.055783187,0.043463593,0.086307708,0.258064516,0.29787234,0.3125,0.007722008,0.064039409,0.103174603,0.063758389,0.09124652,0.075,0.165655866,0.099058824,0.118036667,0.086614173,0.110323555,0.0625,0,-0.012319594,0.042844115,0.039807824,0.01462766,0.056317401,0.039135194,0.027488131,-0.01624652,-0.066597042,0.018977843,0.023709382,-0.047823555
0.038700014,0.019079119,0.05294467,0.064516129,0,0.0625,0.042471042,0.044334975,0.095238095,0.05033557,0.028147232,0.0185,0.075567493,0.120732883,0.220713333,0.031496063,0.057560116,0.055147059,0,-0.019620895,0.033865551,-0.064516129,0.0625,0.001863933,0.05090312,-0.022188339,-0.009647232,0.045165391,0.09998045,0.026064053,-0.002413057
0.021616842,0.038660591,0.004416615,0,0.021276596,0.09375,0,0,0,0.023489933,0.010207238,0.0125,0.226065673,0.210179364,0.21111,0.102362205,0.618771245,0.011029412,0,0.017043749,-0.034243976,0.021276596,0.072473404,0,0,-0.013282695,0.002292762,-0.01588631,0.000930636,0.51640904,-0.607741833
0.016904243,0.058980986,0.066593186,0,0.021276596,0,0,0.004926108,0,0.033557047,0.026909991,0.014,0.195555363,0.087737705,0.194046667,0.023622047,0.5468211,0.058823529,0,0.042076743,0.0076122,0.021276596,-0.021276596,0.004926108,-0.004926108,-0.006647056,-0.012909991,-0.107817658,0.106308962,0.523199053,-0.487997571
0.130595701,0.057872601,0.082516454,0.032258065,0.106382979,0,0.003861004,0,0,0.063087248,0.075471698,0.0425,0.281103795,0.171907425,0.180876667,0.396325459,0.1822737,0.069852941,0,-0.0727231,0.024643853,0.074124914,-0.106382979,-0.003861004,0,0.01238445,-0.032971698,-0.10919637,0.008969241,-0.214051759,-0.112420759
0.085236932,0.048636057,0.06128543,0,0.106382979,0,0.007722008,0.044334975,0,0.061744966,0.050726879,0.04275,0.124545139,0.154395371,0.135593333,0.091863517,0.254223845,0.113970588,0,-0.036600875,0.012649372,0.106382979,-0.106382979,0.036612968,-0.044334975,-0.011018087,-0.007976879,0.029850232,-0.018802038,0.162360328,-0.140253257
0.090538607,0.074498378,0.080241701,0.032258065,0,0,0.003861004,0,0,0.052684564,0.010207238,0,0.104648241,0.100358727,0.11111,0.049868766,0.283003903,0.040441176,0,-0.016040228,0.005743323,-0.032258065,0,-0.003861004,0,-0.042477326,-0.010207238,-0.004289514,0.010751273,0.233135136,-0.242562726
0.050481513,0.030162971,0.008207869,0.161290323,0.212765957,0.09375,0.023166023,0.014778325,0,0.070469799,0.049489638,0.04175,0.166318662,0.137627772,0.118886667,0.104986877,0.167883671,0.029411765,0,-0.020318542,-0.021955102,0.051475635,-0.119015957,-0.008387698,-0.014778325,-0.020980161,-0.007739638,-0.02869089,-0.018741106,0.062896795,-0.138471906
0.067564685,0.064892373,0.087065959,0,0,0,0,0,0,0.098993289,0.061552737,0.025,0.30678392,0.123945998,0.151973333,0.06824147,0.27341055,0.143382353,0,-0.002672312,0.022173586,0,0,0,0,-0.037440551,-0.036552737,-0.182837922,0.028027335,0.20516908,-0.130028197
0.094073056,0.067478605,0.077208698,0,0,0,0,0,0,0.055704698,0.068666873,0.04,0.123405822,0.099421408,0.083616667,0.112860892,0.32617399,0.172794118,0,-0.026594451,0.009730092,0,0,0,0,0.012962175,-0.028666873,-0.023984414,-0.015804741,0.213313097,-0.153379872
0.063441161,0.034596512,0.049911667,0,0,0,0,0,0,0.068456376,0.056913084,0.02475,0.122487437,0.118349084,0.11686,0.144356955,0.230240463,0.136029412,0,-0.028844649,0.015315155,0,0,0,0,-0.011543292,-0.032163084,-0.004138353,-0.001489084,0.085883508,-0.094211052
0.073455434,0.105163701,0.148484279,0.064516129,0.170212766,0.25,0,0.073891626,0.079365079,0.040268456,0.10423755,0.07675,0.163801767,0.093893925,0.114,0.057742782,0.201460405,0.0625,0,0.031708267,0.043320578,0.105696637,0.079787234,0.073891626,0.005473454,0.063969094,-0.02748755,-0.069907843,0.020106075,0.143717623,-0.138960405
0.082291558,0.049744443,0.089340712,0,0,0.09375,0,0,0,0.063758389,0.067120322,0.05625,0.122132213,0.118079074,0.13529,0.104986877,0.148696966,0.077205882,0,-0.032547115,0.039596269,0,0.09375,0,0,0.003361932,-0.010870322,-0.004053139,0.017210926,0.043710089,-0.071491084
0.071688209,0.086321153,0.171990056,0.096774194,0.191489362,0.0625,0.007722008,0.039408867,0.007936508,0.832214765,0.144138571,0.0695,0.129817189,0.084173578,0.123526667,0.11023622,0.244630492,0.077205882,0,0.014632944,0.085668903,0.094715168,-0.128989362,0.031686859,-0.031472359,-0.688076194,-0.074638571,-0.045643612,0.039353089,0.134394272,-0.16742461
0.106443629,0.095927158,0.153792035,0,0.170212766,0,0,0,0,0.593959732,0.158057532,0,0.149454167,0.11095082,0.133333333,0.112860892,0.27341055,0.099264706,0,-0.010516471,0.057864877,0.170212766,-0.170212766,0,0,-0.4359022,-0.158057532,-0.038503348,0.022382514,0.160549658,-0.174145844
0.022794992,0.013537193,0.023372886,0,0,0,0.003861004,0,0,0.060067114,0.02660068,0.01525,0,0.081215043,0,0,0.086340174,0,0,-0.009257798,0.009835693,0,0,-0.003861004,0,-0.033466434,-0.01135068,0.081215043,-0.081215043,0.086340174,-0.086340174
0.055783187,0.084104383,0.148484279,0.129032258,0.021276596,0.03125,0,0.108374384,0.325396825,0.078187919,0.072069285,0.07625,0.169199446,0.137839923,0.147776667,0.049868766,0.321377313,0.117647059,0,0.028321196,0.064379896,-0.107755662,0.009973404,0.108374384,0.217022441,-0.006118634,0.004180715,-0.031359523,0.009936744,0.271508547,-0.203730255
0.111156228,0.084104383,0.218243359,0.161290323,0.212765957,0.40625,0.034749035,0.073891626,0.119047619,0.426174497,0.730900093,0.31875,0.160881996,0.098692382,0.12418,0.112860892,0.268613874,0.154411765,0,-0.027051845,0.134138976,0.051475635,0.193484043,0.039142591,0.045155993,0.304725596,-0.412150093,-0.062189614,0.025487618,0.155752981,-0.114202109
0.080524333,0.087429539,0.217485108,0.096774194,0.085106383,0.03125,0,0,0,0.661073826,0.175997526,0.09025,0.136891353,0.079803279,0.081816667,0.115485564,0.335767342,0.147058824,0,0.006905205,0.130055569,-0.011667811,-0.053856383,0,0,-0.4850763,-0.085747526,-0.057088075,0.002013388,0.220281778,-0.188708519
0.151802397,0.090385232,0.099956224,0,0,0.0625,0,0,0,0.82885906,0.607175998,0.11825,0.154973142,0.098792671,0.10972,0.102362205,0.283003903,0.102941176,0,-0.061417165,0.009570991,0,0.0625,0,0,-0.221683063,-0.488925998,-0.05618047,0.010927329,0.180641698,-0.180062726
0.064030236,0.10701101,0.191704578,0.064516129,0.14893617,0.15625,0.023166023,0.044334975,0.031746032,0.602348993,0.477265697,0.19425,0.123683071,0.089415622,0.0925,0.139107612,0.297393932,0.150735294,0,0.042980774,0.084693568,0.084420041,0.00731383,0.021168952,-0.012588944,-0.125083296,-0.283015697,-0.034267449,0.003084378,0.15828632,-0.146658638
0.123526802,0.065631297,0.103747478,0,0.106382979,0.0625,0,0,0,0.041610738,0.075781008,0.06325,0.257983885,0.138352941,0.119353333,0.419947507,0.201460405,0.125,0,-0.057895505,0.038116181,0.106382979,-0.043882979,0,0,0.03417027,-0.012531008,-0.119630944,-0.018999608,-0.218487101,-0.076460405
0.061673936,0.041616285,0.073417443,0.064516129,0.255319149,0.21875,0,0.009852217,0.015873016,0.07852349,0.084441695,0.053,0.154024433,0.095081967,0.12,0.05511811,0.100730203,0.058823529,0,-0.020057651,0.031801159,0.19080302,-0.036569149,0.009852217,0.006020799,0.005918205,-0.031441695,-0.058942465,0.024918033,0.045612092,-0.041906673
0.126472176,0.073389993,0.128011506,0.096774194,0.106382979,0.125,0,0,0,0.089261745,0.062171358,0.0465,0.198826027,0.142514947,0.125276667,0.17847769,0.27341055,0.121323529,0,-0.053082183,0.054621513,0.009608785,0.018617021,0,0,-0.027090387,-0.015671358,-0.05631108,-0.01723828,0.09493286,-0.152087021
0.044590764,0.033857588,0.15834154,0,0.021276596,0.0625,0,0.009852217,0.023809524,0.078187919,0.033405506,0,0.074363195,0.158148505,0.171196667,0.023622047,0.047966763,0.433823529,0,-0.010733175,0.124483952,0.021276596,0.041223404,0.009852217,0.013957307,-0.044782414,-0.033405506,0.08378531,0.013048161,0.024344716,0.385856766
0.072866359,0.045680364,0.098439722,0,0,0.09375,0,0,0,0.174832215,0.141045469,0.088,0.13046699,0.102962392,0.089053333,0.194225722,0.340564019,0.261029412,0,-0.027185996,0.052759358,0,0.09375,0,0,-0.033786746,-0.053045469,-0.027504599,-0.013909058,0.146338297,-0.079534607
0.043412614,0.056025292,0.173506558,0,0,0.03125,0,0,0,0.037919463,0.037117229,0.0375,0.100966037,0.092378014,0.079116667,0.049868766,0.522837719,0.577205882,0,0.012612678,0.117481266,0,0.03125,0,0,-0.000802235,0.000382771,-0.008588024,-0.013261347,0.472968952,0.054368164
0.130595701,0.059719909,0.107538732,0,0.085106383,0.0625,0,0,0,0.034899329,0.067738942,0.04025,0.266747531,0.133681774,0.094473333,0.354330709,0.187070376,0.143382353,0,-0.070875791,0.047818823,0.085106383,-0.022606383,0,0,0.032839613,-0.027488942,-0.133065756,-0.039208441,-0.167260332,-0.043688023
0.099963805,0.057503139,0.104505729,0.032258065,0.085106383,0,0,0,0,0.062080537,0.032477575,0.028,0.100025992,0.08333269,0.067566667,0.160104987,0.283003903,0.213235294,0,-0.042460666,0.04700259,0.052848318,-0.085106383,0,0,-0.029602962,-0.004477575,-0.016693302,-0.015766024,0.122898916,-0.069768609
0.081113408,0.087799,0.099956224,0.064516129,0.106382979,0.21875,0,0,0,0.728187919,0.160532014,0.085,0.117626928,0.070125362,0.086913333,0.141732283,0.316580637,0.110294118,0,0.006685592,0.012157224,0.04186685,0.112367021,0,0,-0.567655906,-0.075532014,-0.047501566,0.016787972,0.174848354,-0.206286519
0.082291558,0.051222289,0.074933945,0,0,0,0.003861004,0,0,0.037248322,0.024744819,0.006,0.135613412,0.123926712,0.123136667,0.118110236,0.206257082,0.147058824,0,-0.031069268,0.023711656,0,0,-0.003861004,0,-0.012503503,-0.018744819,-0.0116867,-0.000790045,0.088146845,-0.059198258
0.005711819,0.02129589,0.093890217,0,0,0,0,0,0,0.023489933,0.010207238,0,0.216600243,0.212150434,0.2,0.002624672,0.038373411,0.007352941,0,0.01558407,0.072594327,0,0,0,0,-0.013282695,-0.010207238,-0.004449809,-0.012150434,0.035748739,-0.031020469
0.06933191,0.059350447,0.049911667,0,0.021276596,0.0625,0,0.0591133,0,0.107718121,0.090009279,0.05875,0.129457633,0.118360656,0.111893333,0.078740157,0.172680347,0.0625,0,-0.009981462,-0.009438781,0.021276596,0.041223404,0.0591133,-0.0591133,-0.017708841,-0.031259279,-0.011096977,-0.006467322,0.09394019,-0.110180347
0.094662131,0.053808522,0.160616293,0.161290323,0.021276596,0.03125,0.003861004,0,0,0.068791946,0.061862048,0.01875,0.150233928,0.137326905,0.144,0.073490814,0.139103613,0.047794118,0,-0.040853609,0.106807771,-0.140013727,0.009973404,-0.003861004,0,-0.006929899,-0.043112048,-0.012907024,0.006673095,0.0656128,-0.091309496
0.054015962,0.046788749,0.054461172,0,0.021276596,0,0,0.009852217,0,0.10738255,0.0513455,0,0.186384509,0.105207329,0.134403333,0.107611549,0.383734106,0.172794118,0,-0.007227213,0.007672423,0.021276596,-0.021276596,0.009852217,-0.009852217,-0.056037051,-0.0513455,-0.08117718,0.029196005,0.276122557,-0.210939988
0.078168033,0.033857588,0.106022231,0,0.021276596,0,0,0,0,0.045637584,0.027837921,0.024,0.074111939,0.066025072,0.064276667,0.17847769,0.206257082,0.279411765,0,-0.044310445,0.072164642,0.021276596,-0.021276596,0,0,-0.017799662,-0.003837921,-0.008086867,-0.001748406,0.027779391,0.073154683
0.098785655,0.059350447,0.046878663,0.129032258,0.085106383,0.1875,0,0,0,0.123489933,0.07763687,0.02125,0.16627101,0.137118611,0.197666667,0.102362205,0.1822737,0.047794118,0,-0.039435208,-0.012471784,-0.043925875,0.102393617,0,0,-0.045853063,-0.05638687,-0.029152399,0.060548055,0.079911495,-0.134479582
0.068742835,0.056025292,0.121945499,0,0,0.09375,0,0,0,0.068456376,0.059696876,0.046,0.15216167,0.113789778,0.08722,0.078740157,0.115120232,0.073529412,0,-0.012717543,0.065920207,0,0.09375,0,0,-0.0087595,-0.013696876,-0.038371892,-0.026569778,0.036380074,-0.04159082
0.097607506,0.082257074,0.117395994,0,0,0.03125,0,0,0,0.048657718,0.042066192,0.01725,0.11786952,0.091818708,0.071263333,0.165354331,0.422107516,0.308823529,0,-0.015350431,0.035138919,0,0.03125,0,0,-0.006591526,-0.024816192,-0.026050812,-0.020555374,0.256753185,-0.113283987
0.015137018,0.007995268,0.024889388,0.096774194,0.021276596,0.03125,0,0,0,0.05704698,0.052892051,0.0395,0.112038641,0.096802314,0.079313333,0.073490814,0.177477024,0.143382353,0,-0.00714175,0.016894121,-0.075497598,0.009973404,0,0,-0.004154929,-0.013392051,-0.015236327,-0.017488981,0.10398621,-0.034094671
0.09937473,0.063783988,0.071900942,0.129032258,0.106382979,0.09375,0,0,0,0.117449664,0.075162388,0.052,0.161635765,0.158696239,0.12604,0.107611549,0.153493642,0.058823529,0,-0.035590742,0.008116954,-0.022649279,-0.012632979,0,0,-0.042287277,-0.023162388,-0.002939526,-0.032656239,0.045882094,-0.094670113
0.018082393,0.024990507,0.00896612,0.064516129,0,0,0,0,0,0.033557047,0.041138262,0.004,0.149020967,0.241720347,0.117776667,0.034120735,0.148696966,0.011029412,0,0.006908114,-0.016024387,-0.064516129,0,0,0,0.007581215,-0.037138262,0.09269938,-0.12394368,0.114576231,-0.137667554
0.073455434,0.058242062,0.134835764,0.032258065,0,0.0625,0.003861004,0,0,0.073825503,0.061552737,0.025,0.298475134,0.165334619,0.173333333,0.089238845,0.134306937,0.128676471,0,-0.015213372,0.076593701,-0.032258065,0.0625,-0.003861004,0,-0.012272766,-0.036552737,-0.133140515,0.007998714,0.045068092,-0.005630466
0.056372262,0.04272467,0.129528007,0,0.063829787,0.0625,0,0,0,0.121812081,0.084441695,0.0575,0.168779241,0.195112825,0.08019,0.06824147,0.119916908,0.132352941,0,-0.013647592,0.086803338,0.063829787,-0.001329787,0,0,-0.037370386,-0.026941695,0.026333584,-0.114922825,0.051675438,0.012436033
0.301427425,0.382629457,0.23719963,0.064516129,0.14893617,0.0625,0,0,0,0.061073826,0.045777915,0.02975,0.150563161,0.120177435,0.136076667,0.162729659,0.187070376,0.084558824,0,0.081202032,-0.145429827,0.084420041,-0.08643617,0,0,-0.01529591,-0.016027915,-0.030385726,0.015899232,0.024340718,-0.102511553
0.084058783,0.046419287,0.100714475,0,0,0,0,0,0,0.248993289,0.166099598,0.14,0.241387974,0.174275796,0.162726667,0.057742782,0.139103613,0.044117647,0,-0.037639496,0.054295188,0,0,0,0,-0.082893691,-0.026099598,-0.067112179,-0.011549129,0.081360831,-0.094985966
0.042823539,0.057872601,0.138627018,0,0,0,0,0.014778325,0,0.036912752,0.02660068,0.022,0,0.25072324,0,0,0.004796676,0,0,0.015049062,0.080754417,0,0,0.014778325,-0.014778325,-0.010312071,-0.00460068,0.25072324,-0.25072324,0.004796676,-0.004796676
0.012191643,0.007256344,0.032471897,0,0,0,0,0,0,0.066442953,0.029693783,0.025,0.106649627,0.066673095,0.094046667,0.062992126,0.047966763,0.066176471,0,-0.004935299,0.025215553,0,0,0,0,-0.03674917,-0.004693783,-0.039976532,0.027373571,-0.015025363,0.018209707
0.180667068,0.111444551,0.123462001,0.516129032,0.29787234,0.4375,0.115830116,0.103448276,0.158730159,0.101677852,0.049180328,0.058,0.154124069,0.127907425,0.14855,0.05511811,0.287800579,0.095588235,0,-0.069222517,0.01201745,-0.218256692,0.13962766,-0.01238184,0.055281883,-0.052497524,0.008819672,-0.026216643,0.020642575,0.232682469,-0.192212344
0.071099135,0.033488127,0.075692196,0,0,0,0,0,0,0.048993289,0.028147232,0.02325,0.111830705,0.093392478,0.081066667,0.128608924,0.196663729,0.235294118,0,-0.037611008,0.042204069,0,0,0,0,-0.020846057,-0.004897232,-0.018438227,-0.012325812,0.068054805,0.038630389
0.292002226,0.302825724,0.081758203,0.35483871,0.127659574,0.25,0.05019305,0.039408867,0.079365079,0.08590604,0.067738942,0,0.197825334,0.06509161,0.196666667,0.039370079,0.05276344,0.018382353,0,0.010823498,-0.221067521,-0.227179135,0.122340426,-0.010784183,0.039956212,-0.018167098,-0.067738942,-0.132733723,0.131575056,0.013393361,-0.034381087
0.20010654,0.497162592,1,0.387096774,0.14893617,0.375,0.077220077,0.098522167,0.158730159,0.023489933,0.010207238,0.0465,0.172613065,0.127895853,0.126666667,0.086614173,0.311783961,0.136029412,0,0.297056052,0.502837408,-0.238160604,0.22606383,0.02130209,0.060207991,-0.013282695,0.036292762,-0.044717212,-0.001229187,0.225169787,-0.175754549
0.081702483,0.09407985,0.21975986,0.225806452,0.14893617,0.40625,0.054054054,0.0591133,0.119047619,0.060402685,0.033405506,0.00625,0.270230463,0.12729026,0.167603333,0.062992126,0.278207226,0.257352941,0,0.012377367,0.125680011,-0.076870281,0.25731383,0.005059246,0.059934319,-0.026997179,-0.027155506,-0.142940202,0.040313073,0.215215101,-0.020854285
0.021616842,0.016492887,0.037021402,0,0,0,0,0,0,0.213422819,0.184348902,0.1715,0.350168948,0.186433944,0.305553333,0.007874016,0.019186705,0.022058824,0,-0.005123955,0.020528515,0,0,0,0,-0.029073917,-0.012848902,-0.163735004,0.119119389,0.01131269,0.002872118
0.079935258,0.048636057,0.182605568,0,0.14893617,0.0625,0,0.009852217,0,0.191275168,0.010207238,0,0.163004679,0.084138862,0.096966667,0.12335958,0.268613874,0.183823529,0,-0.031299201,0.133969511,0.14893617,-0.08643617,0.009852217,-0.009852217,-0.18106793,-0.010207238,-0.078865816,0.012827805,0.145254294,-0.084790344
0.084058783,0.056764215,0.076450447,0,0.042553191,0.03125,0,0,0,0.115771812,0.092483761,0.07825,0.149163923,0.093122469,0.097036667,0.039370079,0.067153468,0.033088235,0,-0.027294567,0.019686232,0.042553191,-0.011303191,0,0,-0.023288051,-0.014233761,-0.056041454,0.003914198,0.02778339,-0.034065233
0.095251206,0.061936679,0.106022231,0.096774194,0.085106383,0.125,0,0,0,0.20704698,0.093102382,0.0525,0.188264599,0.130919961,0.09111,0.099737533,0.167883671,0.110294118,0,-0.033314526,0.044085551,-0.011667811,0.039893617,0,0,-0.113944598,-0.040602382,-0.057344637,-0.039809961,0.068146138,-0.057589554
0.077578959,0.027207277,0.062043681,0.032258065,0.085106383,0.09375,0,0,0,0.117449664,0.061862048,0.05625,0.189555536,0.19231244,0.153956667,0.086614173,0.100730203,0.058823529,0,-0.050371681,0.034836403,0.052848318,0.008643617,0,0,-0.055587617,-0.005612048,0.002756903,-0.038355773,0.014116029,-0.041906673
0.072277284,0.035704897,0.049153416,0,0.021276596,0,0.216216216,0.280788177,0.531746032,0.127516779,0.111351686,0.09175,0.042237047,0,0,0.010498688,0.009593353,0,0,-0.036572387,0.013448519,0.021276596,-0.021276596,0.064571961,0.250957854,-0.016165093,-0.019601686,-0.042237047,0,-0.000905335,-0.009593353
0.058139486,0.037921667,0.049153416,0,0.021276596,0.03125,0,0,0,0.070469799,0.037117229,0.0295,0.149861376,0.133415622,0.107546667,0.165354331,0.239833816,0.169117647,0,-0.020217819,0.011231748,0.021276596,0.009973404,0,0,-0.03335257,-0.007617229,-0.016445754,-0.025868955,0.074479485,-0.070716169
0.056372262,0.029054586,0.042329158,0.032258065,0,0,0.023166023,0,0,0.081879195,0.017939994,0.00625,0.310206203,0.185789778,0.184166667,0.073490814,0.062356792,0.033088235,0,-0.027317676,0.013274572,-0.032258065,0,-0.023166023,0,-0.063939201,-0.011689994,-0.124416425,-0.001623112,-0.011134022,-0.029268557
0.083469708,0.046788749,0.043087409,0,0,0,0.011583012,0,0,0.063758389,0.068048252,0.0405,0.141413966,0.090727097,0.123703333,0.225721785,0.177477024,0.036764706,0,-0.036680959,-0.00370134,0,0,-0.011583012,0,0.004289863,-0.027548252,-0.050686869,0.032976236,-0.048244761,-0.140712318
0.015137018,0.021665351,0.005174866,0,0,0,0,0,0,0.023489933,0.010207238,0,0.194940218,0.080038573,0,0.010498688,0.019186705,0,0,0.006528333,-0.016490486,0,0,0,0,-0.013282695,-0.010207238,-0.114901646,-0.080038573,0.008688018,-0.019186705
0.119403277,0.081148689,0.133319262,0.064516129,0.106382979,0.15625,0,0.113300493,0.150793651,0.055369128,0.055985153,0.05675,0.130094438,0.137481196,0.130473333,0.094488189,0.148696966,0.084558824,0,-0.038254588,0.052170573,0.04186685,0.049867021,0.113300493,0.037493158,0.000616026,0.000764847,0.007386758,-0.007007862,0.054208777,-0.064138142
